# time (ns)  RMSD_mdmat_previous RMSD_mdmat_total
   1.0000    0.0478    0.0478
   2.0000    0.0443    0.0505
   3.0000    0.0464    0.0592
   4.0000    0.0577    0.0655
   5.0000    0.0417    0.0614
   6.0000    0.0397    0.0685
   7.0000    0.0447    0.0672
   8.0000    0.0435    0.0686
   9.0000    0.0415    0.0660
  10.0000    0.0519    0.0742
  11.0000    0.0425    0.0703
  12.0000    0.0450    0.0702
  13.0000    0.0421    0.0705
  14.0000    0.0447    0.0757
  15.0000    0.0471    0.0780
  16.0000    0.0497    0.0756
  17.0000    0.0433    0.0750
  18.0000    0.0491    0.0707
  19.0000    0.0362    0.0698
  20.0000    0.0467    0.0723
  21.0000    0.0557    0.0717
  22.0000    0.0437    0.0721
  23.0000    0.0352    0.0713
  24.0000    0.0457    0.0712
  25.0000    0.0372    0.0718
  26.0000    0.0381    0.0720
  27.0000    0.0398    0.0737
  28.0000    0.0424    0.0738
  29.0000    0.0419    0.0742
  30.0000    0.0540    0.0755
  31.0000    0.0459    0.0714
  32.0000    0.0380    0.0735
  33.0000    0.0435    0.0756
  34.0000    0.0438    0.0736
  35.0000    0.0462    0.0751
  36.0000    0.0461    0.0744
  37.0000    0.0467    0.0720
  38.0000    0.0460    0.0722
  39.0000    0.0396    0.0761
  40.0000    0.0420    0.0729
  41.0000    0.0539    0.0760
  42.0000    0.0409    0.0712
  43.0000    0.0446    0.0729
  44.0000    0.0367    0.0729
  45.0000    0.0459    0.0691
  46.0000    0.0503    0.0673
  47.0000    0.0462    0.0661
  48.0000    0.0391    0.0682
  49.0000    0.0457    0.0694
  50.0000    0.0451    0.0702
  51.0000    0.0428    0.0662
  52.0000    0.0366    0.0684
  53.0000    0.0372    0.0680
  54.0000    0.0459    0.0655
  55.0000    0.0405    0.0659
  56.0000    0.0428    0.0664
  57.0000    0.0370    0.0663
  58.0000    0.0426    0.0680
  59.0000    0.0364    0.0693
  60.0000    0.0483    0.0683
  61.0000    0.0414    0.0692
  62.0000    0.0427    0.0697
  63.0000    0.0435    0.0671
  64.0000    0.0454    0.0710
  65.0000    0.0416    0.0688
  66.0000    0.0389    0.0670
  67.0000    0.0414    0.0715
  68.0000    0.0452    0.0695
  69.0000    0.0466    0.0654
  70.0000    0.0352    0.0687
  71.0000    0.0545    0.0673
  72.0000    0.0416    0.0661
  73.0000    0.0406    0.0673
  74.0000    0.0455    0.0726
  75.0000    0.0382    0.0749
  76.0000    0.0525    0.0698
  77.0000    0.0411    0.0741
  78.0000    0.0379    0.0692
  79.0000    0.0405    0.0712
  80.0000    0.0420    0.0698
  81.0000    0.0383    0.0729
  82.0000    0.0347    0.0717
  83.0000    0.0372    0.0706
  84.0000    0.0401    0.0678
  85.0000    0.0349    0.0685
  86.0000    0.0358    0.0731
  87.0000    0.0392    0.0748
  88.0000    0.0441    0.0707
  89.0000    0.0390    0.0700
  90.0000    0.0338    0.0693
  91.0000    0.0365    0.0696
  92.0000    0.0356    0.0685
  93.0000    0.0384    0.0696
  94.0000    0.0436    0.0684
  95.0000    0.0392    0.0665
  96.0000    0.0364    0.0700
  97.0000    0.0443    0.0709
  98.0000    0.0317    0.0699
  99.0000    0.0478    0.0739
 100.0000    0.0510    0.0721
